date,date_key,year,quarter,month,month_name,month_short,day_of_month,fiscal_year,fiscal_quarter,fiscal_period_label,is_within_next_12_months,is_past
2015-06-19,20150619,2015,2,6,June,Jun,19,2015,3,FY2015 Q3,False,True
2015-06-20,20150620,2015,2,6,June,Jun,20,2015,3,FY2015 Q3,False,True
2015-06-22,20150622,2015,2,6,June,Jun,22,2015,3,FY2015 Q3,False,True
2015-06-30,20150630,2015,2,6,June,Jun,30,2015,3,FY2015 Q3,False,True
2015-07-05,20150705,2015,3,7,July,Jul,5,2015,4,FY2015 Q4,False,True
2015-07-19,20150719,2015,3,7,July,Jul,19,2015,4,FY2015 Q4,False,True
2015-07-20,20150720,2015,3,7,July,Jul,20,2015,4,FY2015 Q4,False,True
2015-07-22,20150722,2015,3,7,July,Jul,22,2015,4,FY2015 Q4,False,True
2015-07-23,20150723,2015,3,7,July,Jul,23,2015,4,FY2015 Q4,False,True
2015-07-25,20150725,2015,3,7,July,Jul,25,2015,4,FY2015 Q4,False,True
2015-07-26,20150726,2015,3,7,July,Jul,26,2015,4,FY2015 Q4,False,True
2015-07-27,20150727,2015,3,7,July,Jul,27,2015,4,FY2015 Q4,False,True
2015-07-28,20150728,2015,3,7,July,Jul,28,2015,4,FY2015 Q4,False,True
2015-07-30,20150730,2015,3,7,July,Jul,30,2015,4,FY2015 Q4,False,True
2015-07-31,20150731,2015,3,7,July,Jul,31,2015,4,FY2015 Q4,False,True
2015-08-01,20150801,2015,3,8,August,Aug,1,2015,4,FY2015 Q4,False,True
2015-08-04,20150804,2015,3,8,August,Aug,4,2015,4,FY2015 Q4,False,True
2015-08-06,20150806,2015,3,8,August,Aug,6,2015,4,FY2015 Q4,False,True
2015-08-16,20150816,2015,3,8,August,Aug,16,2015,4,FY2015 Q4,False,True
2015-08-20,20150820,2015,3,8,August,Aug,20,2015,4,FY2015 Q4,False,True
2015-08-26,20150826,2015,3,8,August,Aug,26,2015,4,FY2015 Q4,False,True
2015-08-27,20150827,2015,3,8,August,Aug,27,2015,4,FY2015 Q4,False,True
2015-08-31,20150831,2015,3,8,August,Aug,31,2015,4,FY2015 Q4,False,True
2015-09-01,20150901,2015,3,9,September,Sep,1,2015,4,FY2015 Q4,False,True
2015-09-04,20150904,2015,3,9,September,Sep,4,2015,4,FY2015 Q4,False,True
2015-09-10,20150910,2015,3,9,September,Sep,10,2015,4,FY2015 Q4,False,True
2015-09-17,20150917,2015,3,9,September,Sep,17,2015,4,FY2015 Q4,False,True
2015-09-20,20150920,2015,3,9,September,Sep,20,2015,4,FY2015 Q4,False,True
2015-09-23,20150923,2015,3,9,September,Sep,23,2015,4,FY2015 Q4,False,True
2015-09-24,20150924,2015,3,9,September,Sep,24,2015,4,FY2015 Q4,False,True
2015-09-25,20150925,2015,3,9,September,Sep,25,2015,4,FY2015 Q4,False,True
2015-09-26,20150926,2015,3,9,September,Sep,26,2015,4,FY2015 Q4,False,True
2015-09-28,20150928,2015,3,9,September,Sep,28,2015,4,FY2015 Q4,False,True
2015-09-29,20150929,2015,3,9,September,Sep,29,2015,4,FY2015 Q4,False,True
2015-09-30,20150930,2015,3,9,September,Sep,30,2015,4,FY2015 Q4,False,True
2015-10-01,20151001,2015,4,10,October,Oct,1,2016,1,FY2016 Q1,False,True
2015-10-03,20151003,2015,4,10,October,Oct,3,2016,1,FY2016 Q1,False,True
2015-10-06,20151006,2015,4,10,October,Oct,6,2016,1,FY2016 Q1,False,True
2015-10-10,20151010,2015,4,10,October,Oct,10,2016,1,FY2016 Q1,False,True
2015-10-16,20151016,2015,4,10,October,Oct,16,2016,1,FY2016 Q1,False,True
2015-10-21,20151021,2015,4,10,October,Oct,21,2016,1,FY2016 Q1,False,True
2015-10-24,20151024,2015,4,10,October,Oct,24,2016,1,FY2016 Q1,False,True
2015-10-25,20151025,2015,4,10,October,Oct,25,2016,1,FY2016 Q1,False,True
2015-10-26,20151026,2015,4,10,October,Oct,26,2016,1,FY2016 Q1,False,True
2015-10-31,20151031,2015,4,10,October,Oct,31,2016,1,FY2016 Q1,False,True
2015-11-01,20151101,2015,4,11,November,Nov,1,2016,1,FY2016 Q1,False,True
2015-11-02,20151102,2015,4,11,November,Nov,2,2016,1,FY2016 Q1,False,True
2015-11-05,20151105,2015,4,11,November,Nov,5,2016,1,FY2016 Q1,False,True
2015-11-11,20151111,2015,4,11,November,Nov,11,2016,1,FY2016 Q1,False,True
2015-11-12,20151112,2015,4,11,November,Nov,12,2016,1,FY2016 Q1,False,True
2015-11-22,20151122,2015,4,11,November,Nov,22,2016,1,FY2016 Q1,False,True
2015-11-30,20151130,2015,4,11,November,Nov,30,2016,1,FY2016 Q1,False,True
2015-12-05,20151205,2015,4,12,December,Dec,5,2016,1,FY2016 Q1,False,True
2015-12-09,20151209,2015,4,12,December,Dec,9,2016,1,FY2016 Q1,False,True
2015-12-10,20151210,2015,4,12,December,Dec,10,2016,1,FY2016 Q1,False,True
2015-12-14,20151214,2015,4,12,December,Dec,14,2016,1,FY2016 Q1,False,True
2015-12-18,20151218,2015,4,12,December,Dec,18,2016,1,FY2016 Q1,False,True
2015-12-20,20151220,2015,4,12,December,Dec,20,2016,1,FY2016 Q1,False,True
2015-12-25,20151225,2015,4,12,December,Dec,25,2016,1,FY2016 Q1,False,True
2015-12-27,20151227,2015,4,12,December,Dec,27,2016,1,FY2016 Q1,False,True
2015-12-28,20151228,2015,4,12,December,Dec,28,2016,1,FY2016 Q1,False,True
2015-12-30,20151230,2015,4,12,December,Dec,30,2016,1,FY2016 Q1,False,True
2015-12-31,20151231,2015,4,12,December,Dec,31,2016,1,FY2016 Q1,False,True
2016-01-01,20160101,2016,1,1,January,Jan,1,2016,2,FY2016 Q2,False,True
2016-01-03,20160103,2016,1,1,January,Jan,3,2016,2,FY2016 Q2,False,True
2016-01-04,20160104,2016,1,1,January,Jan,4,2016,2,FY2016 Q2,False,True
2016-01-10,20160110,2016,1,1,January,Jan,10,2016,2,FY2016 Q2,False,True
2016-01-16,20160116,2016,1,1,January,Jan,16,2016,2,FY2016 Q2,False,True
2016-01-31,20160131,2016,1,1,January,Jan,31,2016,2,FY2016 Q2,False,True
2016-02-02,20160202,2016,1,2,February,Feb,2,2016,2,FY2016 Q2,False,True
2016-02-04,20160204,2016,1,2,February,Feb,4,2016,2,FY2016 Q2,False,True
2016-02-09,20160209,2016,1,2,February,Feb,9,2016,2,FY2016 Q2,False,True
2016-02-10,20160210,2016,1,2,February,Feb,10,2016,2,FY2016 Q2,False,True
2016-02-12,20160212,2016,1,2,February,Feb,12,2016,2,FY2016 Q2,False,True
2016-02-15,20160215,2016,1,2,February,Feb,15,2016,2,FY2016 Q2,False,True
2016-02-16,20160216,2016,1,2,February,Feb,16,2016,2,FY2016 Q2,False,True
2016-02-25,20160225,2016,1,2,February,Feb,25,2016,2,FY2016 Q2,False,True
2016-02-26,20160226,2016,1,2,February,Feb,26,2016,2,FY2016 Q2,False,True
2016-02-28,20160228,2016,1,2,February,Feb,28,2016,2,FY2016 Q2,False,True
2016-02-29,20160229,2016,1,2,February,Feb,29,2016,2,FY2016 Q2,False,True
2016-03-01,20160301,2016,1,3,March,Mar,1,2016,2,FY2016 Q2,False,True
2016-03-04,20160304,2016,1,3,March,Mar,4,2016,2,FY2016 Q2,False,True
2016-03-16,20160316,2016,1,3,March,Mar,16,2016,2,FY2016 Q2,False,True
2016-03-17,20160317,2016,1,3,March,Mar,17,2016,2,FY2016 Q2,False,True
2016-03-20,20160320,2016,1,3,March,Mar,20,2016,2,FY2016 Q2,False,True
2016-03-29,20160329,2016,1,3,March,Mar,29,2016,2,FY2016 Q2,False,True
2016-03-31,20160331,2016,1,3,March,Mar,31,2016,2,FY2016 Q2,False,True
2016-04-01,20160401,2016,2,4,April,Apr,1,2016,3,FY2016 Q3,False,True
2016-04-03,20160403,2016,2,4,April,Apr,3,2016,3,FY2016 Q3,False,True
2016-04-05,20160405,2016,2,4,April,Apr,5,2016,3,FY2016 Q3,False,True
2016-04-07,20160407,2016,2,4,April,Apr,7,2016,3,FY2016 Q3,False,True
2016-04-17,20160417,2016,2,4,April,Apr,17,2016,3,FY2016 Q3,False,True
2016-04-30,20160430,2016,2,4,April,Apr,30,2016,3,FY2016 Q3,False,True
2016-05-13,20160513,2016,2,5,May,May,13,2016,3,FY2016 Q3,False,True
2016-05-14,20160514,2016,2,5,May,May,14,2016,3,FY2016 Q3,False,True
2016-05-16,20160516,2016,2,5,May,May,16,2016,3,FY2016 Q3,False,True
2016-05-18,20160518,2016,2,5,May,May,18,2016,3,FY2016 Q3,False,True
2016-05-21,20160521,2016,2,5,May,May,21,2016,3,FY2016 Q3,False,True
2016-05-22,20160522,2016,2,5,May,May,22,2016,3,FY2016 Q3,False,True
2016-05-29,20160529,2016,2,5,May,May,29,2016,3,FY2016 Q3,False,True
2016-05-30,20160530,2016,2,5,May,May,30,2016,3,FY2016 Q3,False,True
2016-05-31,20160531,2016,2,5,May,May,31,2016,3,FY2016 Q3,False,True
2016-06-03,20160603,2016,2,6,June,Jun,3,2016,3,FY2016 Q3,False,True
2016-06-06,20160606,2016,2,6,June,Jun,6,2016,3,FY2016 Q3,False,True
2016-06-07,20160607,2016,2,6,June,Jun,7,2016,3,FY2016 Q3,False,True
2016-06-09,20160609,2016,2,6,June,Jun,9,2016,3,FY2016 Q3,False,True
2016-06-16,20160616,2016,2,6,June,Jun,16,2016,3,FY2016 Q3,False,True
2016-06-17,20160617,2016,2,6,June,Jun,17,2016,3,FY2016 Q3,False,True
2016-06-18,20160618,2016,2,6,June,Jun,18,2016,3,FY2016 Q3,False,True
2016-06-19,20160619,2016,2,6,June,Jun,19,2016,3,FY2016 Q3,False,True
2016-06-20,20160620,2016,2,6,June,Jun,20,2016,3,FY2016 Q3,False,True
2016-06-26,20160626,2016,2,6,June,Jun,26,2016,3,FY2016 Q3,False,True
2016-06-27,20160627,2016,2,6,June,Jun,27,2016,3,FY2016 Q3,False,True
2016-07-01,20160701,2016,3,7,July,Jul,1,2016,4,FY2016 Q4,False,True
2016-07-02,20160702,2016,3,7,July,Jul,2,2016,4,FY2016 Q4,False,True
2016-07-03,20160703,2016,3,7,July,Jul,3,2016,4,FY2016 Q4,False,True
2016-07-04,20160704,2016,3,7,July,Jul,4,2016,4,FY2016 Q4,False,True
2016-07-07,20160707,2016,3,7,July,Jul,7,2016,4,FY2016 Q4,False,True
2016-07-12,20160712,2016,3,7,July,Jul,12,2016,4,FY2016 Q4,False,True
2016-07-17,20160717,2016,3,7,July,Jul,17,2016,4,FY2016 Q4,False,True
2016-07-20,20160720,2016,3,7,July,Jul,20,2016,4,FY2016 Q4,False,True
2016-07-21,20160721,2016,3,7,July,Jul,21,2016,4,FY2016 Q4,False,True
2016-07-25,20160725,2016,3,7,July,Jul,25,2016,4,FY2016 Q4,False,True
2016-07-27,20160727,2016,3,7,July,Jul,27,2016,4,FY2016 Q4,False,True
2016-07-28,20160728,2016,3,7,July,Jul,28,2016,4,FY2016 Q4,False,True
2016-07-29,20160729,2016,3,7,July,Jul,29,2016,4,FY2016 Q4,False,True
2016-07-31,20160731,2016,3,7,July,Jul,31,2016,4,FY2016 Q4,False,True
2016-08-01,20160801,2016,3,8,August,Aug,1,2016,4,FY2016 Q4,False,True
2016-08-02,20160802,2016,3,8,August,Aug,2,2016,4,FY2016 Q4,False,True
2016-08-08,20160808,2016,3,8,August,Aug,8,2016,4,FY2016 Q4,False,True
2016-08-13,20160813,2016,3,8,August,Aug,13,2016,4,FY2016 Q4,False,True
2016-08-17,20160817,2016,3,8,August,Aug,17,2016,4,FY2016 Q4,False,True
2016-08-18,20160818,2016,3,8,August,Aug,18,2016,4,FY2016 Q4,False,True
2016-08-20,20160820,2016,3,8,August,Aug,20,2016,4,FY2016 Q4,False,True
2016-08-27,20160827,2016,3,8,August,Aug,27,2016,4,FY2016 Q4,False,True
2016-08-28,20160828,2016,3,8,August,Aug,28,2016,4,FY2016 Q4,False,True
2016-08-30,20160830,2016,3,8,August,Aug,30,2016,4,FY2016 Q4,False,True
2016-08-31,20160831,2016,3,8,August,Aug,31,2016,4,FY2016 Q4,False,True
2016-09-01,20160901,2016,3,9,September,Sep,1,2016,4,FY2016 Q4,False,True
2016-09-03,20160903,2016,3,9,September,Sep,3,2016,4,FY2016 Q4,False,True
2016-09-05,20160905,2016,3,9,September,Sep,5,2016,4,FY2016 Q4,False,True
2016-09-12,20160912,2016,3,9,September,Sep,12,2016,4,FY2016 Q4,False,True
2016-09-13,20160913,2016,3,9,September,Sep,13,2016,4,FY2016 Q4,False,True
2016-09-14,20160914,2016,3,9,September,Sep,14,2016,4,FY2016 Q4,False,True
2016-09-15,20160915,2016,3,9,September,Sep,15,2016,4,FY2016 Q4,False,True
2016-09-22,20160922,2016,3,9,September,Sep,22,2016,4,FY2016 Q4,False,True
2016-09-25,20160925,2016,3,9,September,Sep,25,2016,4,FY2016 Q4,False,True
2016-09-27,20160927,2016,3,9,September,Sep,27,2016,4,FY2016 Q4,False,True
2016-09-29,20160929,2016,3,9,September,Sep,29,2016,4,FY2016 Q4,False,True
2016-09-30,20160930,2016,3,9,September,Sep,30,2016,4,FY2016 Q4,False,True
2016-10-03,20161003,2016,4,10,October,Oct,3,2017,1,FY2017 Q1,False,True
2016-10-09,20161009,2016,4,10,October,Oct,9,2017,1,FY2017 Q1,False,True
2016-10-10,20161010,2016,4,10,October,Oct,10,2017,1,FY2017 Q1,False,True
2016-10-12,20161012,2016,4,10,October,Oct,12,2017,1,FY2017 Q1,False,True
2016-10-14,20161014,2016,4,10,October,Oct,14,2017,1,FY2017 Q1,False,True
2016-10-15,20161015,2016,4,10,October,Oct,15,2017,1,FY2017 Q1,False,True
2016-10-16,20161016,2016,4,10,October,Oct,16,2017,1,FY2017 Q1,False,True
2016-10-17,20161017,2016,4,10,October,Oct,17,2017,1,FY2017 Q1,False,True
2016-10-18,20161018,2016,4,10,October,Oct,18,2017,1,FY2017 Q1,False,True
2016-10-24,20161024,2016,4,10,October,Oct,24,2017,1,FY2017 Q1,False,True
2016-10-27,20161027,2016,4,10,October,Oct,27,2017,1,FY2017 Q1,False,True
2016-10-29,20161029,2016,4,10,October,Oct,29,2017,1,FY2017 Q1,False,True
2016-10-31,20161031,2016,4,10,October,Oct,31,2017,1,FY2017 Q1,False,True
2016-11-01,20161101,2016,4,11,November,Nov,1,2017,1,FY2017 Q1,False,True
2016-11-03,20161103,2016,4,11,November,Nov,3,2017,1,FY2017 Q1,False,True
2016-11-07,20161107,2016,4,11,November,Nov,7,2017,1,FY2017 Q1,False,True
2016-11-11,20161111,2016,4,11,November,Nov,11,2017,1,FY2017 Q1,False,True
2016-11-12,20161112,2016,4,11,November,Nov,12,2017,1,FY2017 Q1,False,True
2016-11-15,20161115,2016,4,11,November,Nov,15,2017,1,FY2017 Q1,False,True
2016-11-16,20161116,2016,4,11,November,Nov,16,2017,1,FY2017 Q1,False,True
2016-11-21,20161121,2016,4,11,November,Nov,21,2017,1,FY2017 Q1,False,True
2016-11-25,20161125,2016,4,11,November,Nov,25,2017,1,FY2017 Q1,False,True
2016-11-27,20161127,2016,4,11,November,Nov,27,2017,1,FY2017 Q1,False,True
2016-11-30,20161130,2016,4,11,November,Nov,30,2017,1,FY2017 Q1,False,True
2016-12-04,20161204,2016,4,12,December,Dec,4,2017,1,FY2017 Q1,False,True
2016-12-07,20161207,2016,4,12,December,Dec,7,2017,1,FY2017 Q1,False,True
2016-12-14,20161214,2016,4,12,December,Dec,14,2017,1,FY2017 Q1,False,True
2016-12-15,20161215,2016,4,12,December,Dec,15,2017,1,FY2017 Q1,False,True
2016-12-17,20161217,2016,4,12,December,Dec,17,2017,1,FY2017 Q1,False,True
2016-12-18,20161218,2016,4,12,December,Dec,18,2017,1,FY2017 Q1,False,True
2016-12-20,20161220,2016,4,12,December,Dec,20,2017,1,FY2017 Q1,False,True
2016-12-27,20161227,2016,4,12,December,Dec,27,2017,1,FY2017 Q1,False,True
2016-12-28,20161228,2016,4,12,December,Dec,28,2017,1,FY2017 Q1,False,True
2016-12-29,20161229,2016,4,12,December,Dec,29,2017,1,FY2017 Q1,False,True
2016-12-30,20161230,2016,4,12,December,Dec,30,2017,1,FY2017 Q1,False,True
2016-12-31,20161231,2016,4,12,December,Dec,31,2017,1,FY2017 Q1,False,True
2017-01-01,20170101,2017,1,1,January,Jan,1,2017,2,FY2017 Q2,False,True
2017-01-02,20170102,2017,1,1,January,Jan,2,2017,2,FY2017 Q2,False,True
2017-01-03,20170103,2017,1,1,January,Jan,3,2017,2,FY2017 Q2,False,True
2017-01-13,20170113,2017,1,1,January,Jan,13,2017,2,FY2017 Q2,False,True
2017-01-21,20170121,2017,1,1,January,Jan,21,2017,2,FY2017 Q2,False,True
2017-01-22,20170122,2017,1,1,January,Jan,22,2017,2,FY2017 Q2,False,True
2017-01-23,20170123,2017,1,1,January,Jan,23,2017,2,FY2017 Q2,False,True
2017-01-28,20170128,2017,1,1,January,Jan,28,2017,2,FY2017 Q2,False,True
2017-01-29,20170129,2017,1,1,January,Jan,29,2017,2,FY2017 Q2,False,True
2017-01-30,20170130,2017,1,1,January,Jan,30,2017,2,FY2017 Q2,False,True
2017-02-03,20170203,2017,1,2,February,Feb,3,2017,2,FY2017 Q2,False,True
2017-02-11,20170211,2017,1,2,February,Feb,11,2017,2,FY2017 Q2,False,True
2017-02-16,20170216,2017,1,2,February,Feb,16,2017,2,FY2017 Q2,False,True
2017-02-19,20170219,2017,1,2,February,Feb,19,2017,2,FY2017 Q2,False,True
2017-02-28,20170228,2017,1,2,February,Feb,28,2017,2,FY2017 Q2,False,True
2017-03-04,20170304,2017,1,3,March,Mar,4,2017,2,FY2017 Q2,False,True
2017-03-11,20170311,2017,1,3,March,Mar,11,2017,2,FY2017 Q2,False,True
2017-03-13,20170313,2017,1,3,March,Mar,13,2017,2,FY2017 Q2,False,True
2017-03-14,20170314,2017,1,3,March,Mar,14,2017,2,FY2017 Q2,False,True
2017-03-15,20170315,2017,1,3,March,Mar,15,2017,2,FY2017 Q2,False,True
2017-03-17,20170317,2017,1,3,March,Mar,17,2017,2,FY2017 Q2,False,True
2017-03-18,20170318,2017,1,3,March,Mar,18,2017,2,FY2017 Q2,False,True
2017-03-23,20170323,2017,1,3,March,Mar,23,2017,2,FY2017 Q2,False,True
2017-03-24,20170324,2017,1,3,March,Mar,24,2017,2,FY2017 Q2,False,True
2017-03-28,20170328,2017,1,3,March,Mar,28,2017,2,FY2017 Q2,False,True
2017-03-29,20170329,2017,1,3,March,Mar,29,2017,2,FY2017 Q2,False,True
2017-03-30,20170330,2017,1,3,March,Mar,30,2017,2,FY2017 Q2,False,True
2017-03-31,20170331,2017,1,3,March,Mar,31,2017,2,FY2017 Q2,False,True
2017-04-01,20170401,2017,2,4,April,Apr,1,2017,3,FY2017 Q3,False,True
2017-04-03,20170403,2017,2,4,April,Apr,3,2017,3,FY2017 Q3,False,True
2017-04-05,20170405,2017,2,4,April,Apr,5,2017,3,FY2017 Q3,False,True
2017-04-07,20170407,2017,2,4,April,Apr,7,2017,3,FY2017 Q3,False,True
2017-04-13,20170413,2017,2,4,April,Apr,13,2017,3,FY2017 Q3,False,True
2017-04-17,20170417,2017,2,4,April,Apr,17,2017,3,FY2017 Q3,False,True
2017-04-18,20170418,2017,2,4,April,Apr,18,2017,3,FY2017 Q3,False,True
2017-04-25,20170425,2017,2,4,April,Apr,25,2017,3,FY2017 Q3,False,True
2017-04-29,20170429,2017,2,4,April,Apr,29,2017,3,FY2017 Q3,False,True
2017-04-30,20170430,2017,2,4,April,Apr,30,2017,3,FY2017 Q3,False,True
2017-05-01,20170501,2017,2,5,May,May,1,2017,3,FY2017 Q3,False,True
2017-05-06,20170506,2017,2,5,May,May,6,2017,3,FY2017 Q3,False,True
2017-05-07,20170507,2017,2,5,May,May,7,2017,3,FY2017 Q3,False,True
2017-05-08,20170508,2017,2,5,May,May,8,2017,3,FY2017 Q3,False,True
2017-05-12,20170512,2017,2,5,May,May,12,2017,3,FY2017 Q3,False,True
2017-05-13,20170513,2017,2,5,May,May,13,2017,3,FY2017 Q3,False,True
2017-05-14,20170514,2017,2,5,May,May,14,2017,3,FY2017 Q3,False,True
2017-05-15,20170515,2017,2,5,May,May,15,2017,3,FY2017 Q3,False,True
2017-05-16,20170516,2017,2,5,May,May,16,2017,3,FY2017 Q3,False,True
2017-05-17,20170517,2017,2,5,May,May,17,2017,3,FY2017 Q3,False,True
2017-05-22,20170522,2017,2,5,May,May,22,2017,3,FY2017 Q3,False,True
2017-05-28,20170528,2017,2,5,May,May,28,2017,3,FY2017 Q3,False,True
2017-05-29,20170529,2017,2,5,May,May,29,2017,3,FY2017 Q3,False,True
2017-05-30,20170530,2017,2,5,May,May,30,2017,3,FY2017 Q3,False,True
2017-05-31,20170531,2017,2,5,May,May,31,2017,3,FY2017 Q3,False,True
2017-06-01,20170601,2017,2,6,June,Jun,1,2017,3,FY2017 Q3,False,True
2017-06-10,20170610,2017,2,6,June,Jun,10,2017,3,FY2017 Q3,False,True
2017-06-11,20170611,2017,2,6,June,Jun,11,2017,3,FY2017 Q3,False,True
2017-06-13,20170613,2017,2,6,June,Jun,13,2017,3,FY2017 Q3,False,True
2017-06-18,20170618,2017,2,6,June,Jun,18,2017,3,FY2017 Q3,False,True
2017-06-20,20170620,2017,2,6,June,Jun,20,2017,3,FY2017 Q3,False,True
2017-06-23,20170623,2017,2,6,June,Jun,23,2017,3,FY2017 Q3,False,True
2017-06-24,20170624,2017,2,6,June,Jun,24,2017,3,FY2017 Q3,False,True
2017-06-25,20170625,2017,2,6,June,Jun,25,2017,3,FY2017 Q3,False,True
2017-06-27,20170627,2017,2,6,June,Jun,27,2017,3,FY2017 Q3,False,True
2017-06-28,20170628,2017,2,6,June,Jun,28,2017,3,FY2017 Q3,False,True
2017-06-30,20170630,2017,2,6,June,Jun,30,2017,3,FY2017 Q3,False,True
2017-07-01,20170701,2017,3,7,July,Jul,1,2017,4,FY2017 Q4,False,True
2017-07-02,20170702,2017,3,7,July,Jul,2,2017,4,FY2017 Q4,False,True
2017-07-04,20170704,2017,3,7,July,Jul,4,2017,4,FY2017 Q4,False,True
2017-07-05,20170705,2017,3,7,July,Jul,5,2017,4,FY2017 Q4,False,True
2017-07-06,20170706,2017,3,7,July,Jul,6,2017,4,FY2017 Q4,False,True
2017-07-07,20170707,2017,3,7,July,Jul,7,2017,4,FY2017 Q4,False,True
2017-07-10,20170710,2017,3,7,July,Jul,10,2017,4,FY2017 Q4,False,True
2017-07-11,20170711,2017,3,7,July,Jul,11,2017,4,FY2017 Q4,False,True
2017-07-12,20170712,2017,3,7,July,Jul,12,2017,4,FY2017 Q4,False,True
2017-07-13,20170713,2017,3,7,July,Jul,13,2017,4,FY2017 Q4,False,True
2017-07-14,20170714,2017,3,7,July,Jul,14,2017,4,FY2017 Q4,False,True
2017-07-15,20170715,2017,3,7,July,Jul,15,2017,4,FY2017 Q4,False,True
2017-07-16,20170716,2017,3,7,July,Jul,16,2017,4,FY2017 Q4,False,True
2017-07-21,20170721,2017,3,7,July,Jul,21,2017,4,FY2017 Q4,False,True
2017-07-23,20170723,2017,3,7,July,Jul,23,2017,4,FY2017 Q4,False,True
2017-07-25,20170725,2017,3,7,July,Jul,25,2017,4,FY2017 Q4,False,True
2017-07-26,20170726,2017,3,7,July,Jul,26,2017,4,FY2017 Q4,False,True
2017-07-27,20170727,2017,3,7,July,Jul,27,2017,4,FY2017 Q4,False,True
2017-07-29,20170729,2017,3,7,July,Jul,29,2017,4,FY2017 Q4,False,True
2017-07-31,20170731,2017,3,7,July,Jul,31,2017,4,FY2017 Q4,False,True
2017-08-01,20170801,2017,3,8,August,Aug,1,2017,4,FY2017 Q4,False,True
2017-08-03,20170803,2017,3,8,August,Aug,3,2017,4,FY2017 Q4,False,True
2017-08-04,20170804,2017,3,8,August,Aug,4,2017,4,FY2017 Q4,False,True
2017-08-05,20170805,2017,3,8,August,Aug,5,2017,4,FY2017 Q4,False,True
2017-08-10,20170810,2017,3,8,August,Aug,10,2017,4,FY2017 Q4,False,True
2017-08-12,20170812,2017,3,8,August,Aug,12,2017,4,FY2017 Q4,False,True
2017-08-13,20170813,2017,3,8,August,Aug,13,2017,4,FY2017 Q4,False,True
2017-08-15,20170815,2017,3,8,August,Aug,15,2017,4,FY2017 Q4,False,True
2017-08-19,20170819,2017,3,8,August,Aug,19,2017,4,FY2017 Q4,False,True
2017-08-22,20170822,2017,3,8,August,Aug,22,2017,4,FY2017 Q4,False,True
2017-08-24,20170824,2017,3,8,August,Aug,24,2017,4,FY2017 Q4,False,True
2017-08-27,20170827,2017,3,8,August,Aug,27,2017,4,FY2017 Q4,False,True
2017-08-29,20170829,2017,3,8,August,Aug,29,2017,4,FY2017 Q4,False,True
2017-08-30,20170830,2017,3,8,August,Aug,30,2017,4,FY2017 Q4,False,True
2017-08-31,20170831,2017,3,8,August,Aug,31,2017,4,FY2017 Q4,False,True
2017-09-01,20170901,2017,3,9,September,Sep,1,2017,4,FY2017 Q4,False,True
2017-09-02,20170902,2017,3,9,September,Sep,2,2017,4,FY2017 Q4,False,True
2017-09-03,20170903,2017,3,9,September,Sep,3,2017,4,FY2017 Q4,False,True
2017-09-08,20170908,2017,3,9,September,Sep,8,2017,4,FY2017 Q4,False,True
2017-09-11,20170911,2017,3,9,September,Sep,11,2017,4,FY2017 Q4,False,True
2017-09-14,20170914,2017,3,9,September,Sep,14,2017,4,FY2017 Q4,False,True
2017-09-15,20170915,2017,3,9,September,Sep,15,2017,4,FY2017 Q4,False,True
2017-09-17,20170917,2017,3,9,September,Sep,17,2017,4,FY2017 Q4,False,True
2017-09-22,20170922,2017,3,9,September,Sep,22,2017,4,FY2017 Q4,False,True
2017-09-23,20170923,2017,3,9,September,Sep,23,2017,4,FY2017 Q4,False,True
2017-09-24,20170924,2017,3,9,September,Sep,24,2017,4,FY2017 Q4,False,True
2017-09-25,20170925,2017,3,9,September,Sep,25,2017,4,FY2017 Q4,False,True
2017-09-26,20170926,2017,3,9,September,Sep,26,2017,4,FY2017 Q4,False,True
2017-09-27,20170927,2017,3,9,September,Sep,27,2017,4,FY2017 Q4,False,True
2017-09-29,20170929,2017,3,9,September,Sep,29,2017,4,FY2017 Q4,False,True
2017-09-30,20170930,2017,3,9,September,Sep,30,2017,4,FY2017 Q4,False,True
2017-10-03,20171003,2017,4,10,October,Oct,3,2018,1,FY2018 Q1,False,True
2017-10-07,20171007,2017,4,10,October,Oct,7,2018,1,FY2018 Q1,False,True
2017-10-09,20171009,2017,4,10,October,Oct,9,2018,1,FY2018 Q1,False,True
2017-10-13,20171013,2017,4,10,October,Oct,13,2018,1,FY2018 Q1,False,True
2017-10-17,20171017,2017,4,10,October,Oct,17,2018,1,FY2018 Q1,False,True
2017-10-24,20171024,2017,4,10,October,Oct,24,2018,1,FY2018 Q1,False,True
2017-10-26,20171026,2017,4,10,October,Oct,26,2018,1,FY2018 Q1,False,True
2017-10-31,20171031,2017,4,10,October,Oct,31,2018,1,FY2018 Q1,False,True
2017-11-01,20171101,2017,4,11,November,Nov,1,2018,1,FY2018 Q1,False,True
2017-11-02,20171102,2017,4,11,November,Nov,2,2018,1,FY2018 Q1,False,True
2017-11-03,20171103,2017,4,11,November,Nov,3,2018,1,FY2018 Q1,False,True
2017-11-09,20171109,2017,4,11,November,Nov,9,2018,1,FY2018 Q1,False,True
2017-11-13,20171113,2017,4,11,November,Nov,13,2018,1,FY2018 Q1,False,True
2017-11-14,20171114,2017,4,11,November,Nov,14,2018,1,FY2018 Q1,False,True
