candidate_id,linked_notice_id,linked_notice_type,link_confidence,link_reason
RC-CONT_AWD_0502_9700_N0018910DZ009_9700,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_0505_9700_N0018910DZ009_9700,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_0506_9700_SP470107A0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_0519_9700_SP470107A0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_0524_9700_SP470107A0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_0602_9700_N0003309D6503_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_0702_9700_N0003309D6503_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_0802_9700_N0003309D6503_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_0804_9700_N0003309D6503_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_1604_9700_N0018910DZ009_9700,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_1N01_9700_W91QUZ11D0011_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2002_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2143_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2167_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2173_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2214_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2224_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2274_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2F01_9700_W91QUZ11D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2T01_9700_W91QUZ11D0008_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2T28_9700_W91QUZ06A0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2U02_9700_N0010407AZF30_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2Y01_9700_W91QUZ11D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_2Y05_9700_FA873215D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_3003_9700_FA852004D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_4121_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_4152_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_5050_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_5074_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_5520_9700_F0162096D0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_5592_9700_F0162096D0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_5A04_9700_FA877112D1008_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_5R04_9700_FA877112D1008_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_6039_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_6052_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_6079_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_6138_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_6218_9700_F0960303D0095_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_7N01_9700_N0017814D7956_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_BA01_9700_W91QUZ11D0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_BA02_9700_W91QUZ06D0026_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_BA11_9700_W91QUZ13A0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_BAA4_9700_W91WAW12D0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_BD01_9700_W91QUZ07D0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_BY01_9700_FA877112D1001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_CM01_9700_W912DY15D0009_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_D002_9700_W74V8H04D0030_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_D801_9700_W52P1J16D0028_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_E203_9700_FA877112D1007_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_EH09_9700_N0017804D4065_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_EX01_9700_N0017815D8149_9700,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_EX02_9700_N0017804D4034_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_EX02_9700_N0017804D4119_9700,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_EX02_9700_N0017814D7939_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_EX09_9700_N0017804D4119_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_F0960303C0204_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_F1962802F8234_9700_GS35F5601H_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_F411_9700_W91QUZ07D0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_F901_9700_W91QUZ11D0014_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA002117C0005_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA002124C0004_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA205723FB001_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA205724FB002_9700_NNG15SC59B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA205724FB024_9700_FA872622DB001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA205725FB048_9700_NNG15SD43B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA205726FB006_9700_FA872622DB001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA221725FB008_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA228024F0030_9700_FA228022G0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA228025F0016_9700_FA228022G0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA229924FB007_9700_N6600119A0049_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA238324CB011_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA238325CB009_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA239622F0050_9700_FA239622D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA239622F0215_9700_NNG15SC40B_8000,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_FA239623F0031_9700_NNG15SD91B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA239623F0066_9700_NNG15SC55B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA239623F0111_9700_NNG15SD24B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA239623FB055_9700_NNG15SC94B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA239624FB055_9700_N6600119A0049_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA239625FB005_9700_NNG15SC55B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA239824FB006_9700_47QTCA21A0005_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA239825FB008_9700_FA239825DB002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA240124C0010_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA240124F0009_9700_47QTCA19D00CN_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA240124F0010_9700_NNG15SD76B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA248617F1020_9700_FA248616D0076_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA248621F1016_9700_FA248616D0077_9700,,,No Match,"Only match(es) posted outside the recency window around this award's expiration or before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_FA248621F1113_9700_FA248620D0009_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA248621F1114_9700_FA248620D0009_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA248621F1121_9700_FA248620D0009_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA248622F1103_9700_FA248620D0009_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA248622FA013_9700_FA248620D0009_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA248719F1400_9700_FA248717D0001_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_FA248719F1406_9700_FA248717D0001_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_FA248720F1501_9700_FA248717D0001_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_FA248720F1502_9700_FA248717D0001_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_FA248721F1067_9700_FA248720D0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA248722FA024_9700_FA248720D0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA248723FA012_9700_FA248720D0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251720F0127_9700_NNG15SD32B_8000,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_FA251721C0001_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251721F0021_9700_NNG15SD11B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251722F0066_9700_NNG15SD70B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251722P0058_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251723F0026_9700_NNG15SC74B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251723F0048_9700_FA251719DA001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251723F0059_9700_NNG15SC81B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251724F0014_9700_NNG15SC65B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251725F0003_9700_NNG15SD91B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251725F0165_9700_NNG15SD59B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251819FA006_9700_FA251819DA003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251819FA007_9700_FA251819DA003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251820F0011_9700_FA259520D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251822C0007_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251822F0056_9700_FA251822D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251823F0035_9700_FA251822D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251824F0014_9700_NNG15SD30B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251824F0040_9700_FA251822D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251825FA009_9700_FA251822D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA251826C0002_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252116C0095_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252119FA401_9700_NNG15SC69B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252121F0350_9700_47QTCA21A0014_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252122F0178_9700_FA252122D0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252122F0232_9700_FA252122D0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252122F0283_9700_47QTCB21D0432_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252123F0291_9700_FA252123A0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252124F0222_9700_FA252123A0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252124F0402_9700_47QTCA21A0014_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252125F0280_9700_FA259520D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA252125F0325_9700_GS35F388CA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA254124FB007_9700_NNG15SC27B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA254125FB007_9700_NNG15SC27B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA254126FB013_9700_GS35F0478U_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA254519CA003_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA254520F0007_9700_GS00Q16AEA1003_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA255019FA074_9700_GS35F0544M_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA255023F0033_9700_47QTCA19D00CB_4732,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_FA255024F0026_9700_GS35F0265X_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA259519FA010_9700_FA251717D7000_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA259519FA012_9700_FA251717D7000_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA259520F0006_9700_FA251717D7000_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA259520F0015_9700_FA251717D7000_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA281622F0006_9700_NNG15SD13B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA281624F0041_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA281625F0062_9700_47QTCA19D00FX_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282318C8001_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282320F0388_9700_NNG15SC71B_8000,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_FA282320F0454_9700_NNG15SD20B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282321F0265_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282321F0422_9700_NNG15SC82B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282321F0496_9700_NNG15SC84B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282322F0318_9700_NNG15SC49B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282323F0065_9700_NNG15SD23B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282323F0113_9700_GS35F0623W_4730,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282323F0400_9700_NNG15SD23B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282323F0415_9700_NNG15SC56B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282324F0096_9700_NNG15SD23B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_FA282324F0187_9700_NNG15SD73B_8000,,,No Match,No notice cleared the minimum match threshold
