award_id,piid,referenced_idv_piid,award_type,awardee_name_raw,awardee_name_clean,awardee_uei,awarding_agency_raw,awarding_agency_clean,awarding_subagency_raw,awarding_subagency_clean,funding_agency_clean,date_signed,total_obligated_amount,potential_value,pop_start_date,pop_current_end_date,pop_potential_end_date,naics,psc,extent_competed,extent_competed_code,type_of_contract_pricing,type_of_contract_pricing_code,type_of_set_aside,type_of_set_aside_code,number_of_offers_received,base_and_all_options_value,place_of_performance_state,missing_end_date_flag,missing_vendor_flag,missing_agency_flag,data_quality_notes,source_system,business_size_determination_code,cyber_it_flag,cyber_flag,it_services_flag,cloud_flag,data_analytics_flag,software_dev_flag,network_ops_flag,help_desk_flag,compliance_security_flag,classification_confidence
CONT_AWD_HC102824F0743_9700_HC102816D0007_9700,HC102824F0743,HC102816D0007,DELIVERY ORDER,INTERNATIONAL BUSINESS MACHINES CORPORATION,INTERNATIONAL BUSINESS MACHINES CORPORATION,VV9KH3L99VE3,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2026-03-03,796149.11,796149.11,2024-07-01,2024-07-01,2024-07-01,541519,7F20,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,-160043.95,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6600123F1131_9700_N6600119D3415_9700,N6600123F1131,N6600119D3415,DELIVERY ORDER,PERATON TECHNOLOGY SERVICES INC.,PERATON TECHNOLOGY SERVICES INC,CJ38H41QMGA1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-03-03,19426718.56,55531217.8,2023-09-20,2026-05-06,2027-05-06,541330,AC31,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,2.0,0.0,CA,False,False,False,,USAspending,O,True,True,False,False,False,False,False,False,False,Low
CONT_AWD_M9549425F5008_9700_M9549425D5002_9700,M9549425F5008,M9549425D5002,DELIVERY ORDER,CONCURRENT TECHNOLOGIES CORP,CONCURRENT TECHNOLOGIES CORP,KNW6WWRKELJ3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-03-03,12581056.8,21413131.79,2025-09-20,2027-03-19,2028-03-19,541611,R408,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,2.0,0.0,AP,False,False,False,,USAspending,O,True,True,False,False,False,False,False,False,False,Low
CONT_AWD_W519TC23C0036_9700_-NONE-_-NONE-,W519TC23C0036,,DEFINITIVE CONTRACT,APPTRICITY CORPORATION,APPTRICITY CORPORATION,HL7QQSRNYHZ3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-03-03,12780581.08,35257447.97,2023-07-03,2026-07-02,2026-07-02,541512,DA01,NOT COMPETED,C,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,280000.0,TX,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_W56KGU23C0003_9700_-NONE-_-NONE-,W56KGU23C0003,,DEFINITIVE CONTRACT,"NAKUPUNA SOLUTIONS, LLC","NAKUPUNA SOLUTIONS, LLC",V4GVJZF4S263,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-03-03,25903256.82,46944513.13,2022-11-21,2026-11-20,2026-11-20,541519,R425,NOT AVAILABLE FOR COMPETITION,B,COST PLUS FIXED FEE,U,8(A) SOLE SOURCE,8AN,1.0,85000.0,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA877024FB028_9700_FA877120D0006_9700,FA877024FB028,FA877120D0006,DELIVERY ORDER,INSERSO CORPORATION,INSERSO CORPORATION,K18HRGF7HW21,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2026-03-02,31067732.0,91208449.0,2024-09-20,2026-12-19,2030-06-19,541511,DA01,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,6.0,0.0,OH,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_H9241525C0003_9700_-NONE-_-NONE-,H9241525C0003,,DEFINITIVE CONTRACT,"AGILE IT SYNERGY, LLC","AGILE IT SYNERGY, LLC",MH4ZNT2GYD47,Department of Defense,DEPARTMENT OF DEFENSE,U.S. Special Operations Command,U.S. SPECIAL OPERATIONS COMMAND,DEPARTMENT OF DEFENSE,2026-03-02,2957919.0,4499269.0,2025-01-16,2027-01-15,2028-01-15,541611,DF01,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,FL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA664325F0023_9700_FA664323D0001_9700,FA664325F0023,FA664323D0001,DELIVERY ORDER,OPTIMA GOVERNMENT SOLUTIONS LLC,OPTIMA GOVERNMENT SOLUTIONS LLC,HJXLBDB8KGL8,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2026-03-02,9325046.15,9325046.15,2025-07-15,2026-02-28,2026-02-28,541519,DF01,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,,0.0,GA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_W900KK24F0012_9700_W900KK21D0007_9700,W900KK24F0012,W900KK21D0007,DELIVERY ORDER,SCIENTIFIC RESEARCH CORPORATION,SCIENTIFIC RESEARCH CORPORATION,FAK7LNGRNAN5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-03-02,36108164.51,89113138.48,2023-12-13,2026-12-12,2028-12-12,541519,DA01,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,2.0,0.0,FL,False,False,False,,USAspending,O,True,True,False,False,False,False,False,False,False,High
CONT_AWD_FA860424CB006_9700_-NONE-_-NONE-,FA860424CB006,,DEFINITIVE CONTRACT,"DNI EMERGING TECHNOLOGIES, LLC","DNI EMERGING TECHNOLOGIES, LLC",MKAQAB8ECG69,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2026-03-02,13457118.48,28845902.04,2024-03-13,2027-03-12,2029-09-12,541512,DG01,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,OH,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_W15QKN24C0025_9700_-NONE-_-NONE-,W15QKN24C0025,,DEFINITIVE CONTRACT,"ASRC FEDERAL CYBER, LLC","ASRC FEDERAL CYBER, LLC",HV21JR1WRNT9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-03-02,8715067.11,14689994.65,2024-03-16,2026-03-15,2027-03-15,518210,R499,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,DC,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HE125424CE009_9700_-NONE-_-NONE-,HE125424CE009,,DEFINITIVE CONTRACT,SWINGTECH B&B SOLUTIONS LLC,SWINGTECH B&B SOLUTIONS LLC,QGH9WMZA1R13,Department of Defense,DEPARTMENT OF DEFENSE,Department of Defense Education Activity,DEPARTMENT OF DEFENSE EDUCATION ACTIVITY,DEPARTMENT OF DEFENSE,2026-03-02,4927055.24,4927055.24,2024-08-31,2026-05-02,2026-05-02,541512,DG10,NOT COMPETED,C,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,0.0,GA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_H9821024C0002_9700_-NONE-_-NONE-,H9821024C0002,,DEFINITIVE CONTRACT,"NISGA'A TEK, LLC","NISGA'A TEK, LLC",YANAVG43GCB6,Department of Defense,DEPARTMENT OF DEFENSE,Defense Human Resources Activity,DEFENSE HUMAN RESOURCES ACTIVITY,DEPARTMENT OF DEFENSE,2026-02-27,1940955.91,3355975.12,2023-11-16,2026-11-15,2028-11-15,541511,DA01,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,-249.99,VA,False,False,False,,USAspending,S,True,False,True,False,False,False,False,False,False,High
CONT_AWD_W912DY22F0109_9700_W912DY20D0041_9700,W912DY22F0109,W912DY20D0041,DELIVERY ORDER,"JOHNSON CONTROLS BUILDING AUTOMATION SYSTEMS, LLC","JOHNSON CONTROLS BUILDING AUTOMATION SYSTEMS, LLC",LFD2YFMZJ1J3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-27,5928340.2,9885680.0,2022-02-28,2027-02-27,2027-08-27,541512,N059,NOT COMPETED,C,FIRM FIXED PRICE,J,,,,0.0,PR,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6883625F7KVR_9700_N0003920D0054_9700,N6883625F7KVR,N0003920D0054,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-02-27,522694.17,522694.17,2025-10-01,2026-09-30,2026-09-30,541512,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,854.8,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_W91RUS25FA007_9700_W52P1J18DA137_9700,W91RUS25FA007,W52P1J18DA137,DELIVERY ORDER,PERATON INC.,PERATON INC,ZBPQEJVECCT4,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-27,47293180.0,173696133.16,2025-10-01,2027-02-28,2029-02-28,541519,DG01,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,7.0,3537480.26,AZ,False,False,False,,USAspending,O,True,True,True,False,False,False,False,False,False,Medium
CONT_AWD_W91RUS23F0239_9700_W52P1J18DA139_9700,W91RUS23F0239,W52P1J18DA139,DELIVERY ORDER,TEKSYNAP CORPORATION,TEKSYNAP CORPORATION,C2T2JWN1D2K4,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-27,1469302.08,2586234.64,2023-09-29,2026-09-28,2028-09-28,541519,R425,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,0.0,MD,False,False,False,,USAspending,O,True,False,True,False,False,False,False,False,False,Medium
CONT_AWD_HC102825F0060_9700_HC102817D0001_9700,HC102825F0060,HC102817D0001,DELIVERY ORDER,MICROSOFT CORPORATION,MICROSOFT CORPORATION,FMVPEWNJGLM1,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2026-02-27,5952657.68,6373086.03,2024-12-18,2026-12-17,2026-12-17,541512,R425,NOT COMPETED,C,FIRM FIXED PRICE,J,,,,0.0,,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_S5121A25CE002_9700_-NONE-_-NONE-,S5121A25CE002,,DEFINITIVE CONTRACT,BOWHEAD WEAPONS DEVELOPMENT SOLUTIONS LLC,BOWHEAD WEAPONS DEVELOPMENT SOLUTIONS LLC,ZEN6TGM6JT64,Department of Defense,DEPARTMENT OF DEFENSE,Defense Contract Management Agency,DEFENSE CONTRACT MANAGEMENT AGENCY,DEPARTMENT OF DEFENSE,2026-02-27,4921047.96,12870195.24,2025-03-30,2030-03-29,2030-09-29,541513,DF01,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_FA701418FA701_9700_GS00Q09BGD0005_4735,FA701418FA701,GS00Q09BGD0005,DELIVERY ORDER,ACCENTURE FEDERAL SERVICES LLC,ACCENTURE FEDERAL SERVICES LLC,C47BNA8GM833,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2026-02-27,22340194.58,29226791.65,2018-06-11,2023-06-10,2023-06-10,541512,R499,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,2.0,-47610.69,MD,False,False,False,,USAspending,O,True,False,True,False,False,False,False,False,False,Medium
CONT_AWD_W912DY25C0009_9700_-NONE-_-NONE-,W912DY25C0009,,DEFINITIVE CONTRACT,"ARELI, INC.","ARELI, INC",ERN6V77DTTC4,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-27,5429960.0,5429960.0,2025-03-01,2026-05-16,2026-05-16,541519,DA01,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,936200.0,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_W519TC23F2610_9700_47QTCB21D0207_4732,W519TC23F2610,47QTCB21D0207,DELIVERY ORDER,"WESTERN DOOR FEDERAL, LLC","WESTERN DOOR FEDERAL, LLC",EJVWRH7GWKM3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-27,3405488.15,3405488.15,2023-09-27,2026-09-26,2026-09-26,541512,DF01,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,1.0,-1183.46,IL,False,False,False,,USAspending,S,True,True,False,False,False,False,False,False,False,High
CONT_AWD_W912DY24F0628_9700_W912DY20D0079_9700,W912DY24F0628,W912DY20D0079,DELIVERY ORDER,"SCHNEIDER ELECTRIC FEDERAL, INC.","SCHNEIDER ELECTRIC FEDERAL, INC",NTW5TQ1UJF57,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-27,4510383.25,21867840.25,2024-09-30,2026-09-29,2030-03-30,541512,N059,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,-251837.75,TX,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0017821F3010_9700_N0017819D8518_9700,N0017821F3010,N0017819D8518,DELIVERY ORDER,SIMVENTIONS INC,SIMVENTIONS INC,LUPETBHCEU19,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-02-27,95576953.33,104500166.18,2021-07-01,2026-06-30,2026-10-31,541330,R425,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,4.0,0.0,VA,False,False,False,,USAspending,O,True,True,False,False,False,False,False,False,False,Low
CONT_AWD_FA822226FB004_9700_FA822225DB003_9700,FA822226FB004,FA822225DB003,DELIVERY ORDER,"MODERN TECHNOLOGY SOLUTIONS, INC.","MODERN TECHNOLOGY SOLUTIONS, INC",R8KMUKAJRKJ6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2026-02-27,7401054.98,15383220.6,2025-11-21,2026-11-20,2026-11-20,541511,R425,NOT COMPETED,C,COST PLUS FIXED FEE,U,,,,0.0,OH,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HDTRA122F0028_9700_HDTRA119D0002_9700,HDTRA122F0028,HDTRA119D0002,DELIVERY ORDER,BOOZ ALLEN HAMILTON INC,BOOZ ALLEN HAMILTON INC,JCBMLGPE6Z71,Department of Defense,DEPARTMENT OF DEFENSE,Defense Threat Reduction Agency,DEFENSE THREAT REDUCTION AGENCY,DEPARTMENT OF DEFENSE,2026-02-27,5101273.51,10424711.26,2022-08-06,2025-08-05,2027-08-05,541512,DA01,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,2.0,0.0,VA,False,False,False,,USAspending,O,True,False,False,True,False,False,False,False,False,Medium
CONT_AWD_W912DY20F0401_9700_W912DY20D0033_9700,W912DY20F0401,W912DY20D0033,DELIVERY ORDER,"KBR WYLE SERVICES, LLC","KBR WYLE SERVICES, LLC",L693MQDFLKD1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-27,29005455.5,36605552.18,2020-07-02,2026-05-01,2026-05-01,541512,N059,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,2.0,0.0,MD,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HT001524F0070_9700_HT001523A0002_9700,HT001524F0070,HT001523A0002,BPA CALL,PERATON ENTERPRISE SOLUTIONS LLC,PERATON ENTERPRISE SOLUTIONS LLC,MBSRAWAQ9559,Department of Defense,DEPARTMENT OF DEFENSE,Defense Health Agency,DEFENSE HEALTH AGENCY,DEPARTMENT OF DEFENSE,2026-02-27,191533705.72,252062317.0,2024-04-01,2026-07-31,2027-03-31,541512,R699,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,0.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_0007_9700_W900KK13D0002_9700,0007,W900KK13D0002,DELIVERY ORDER,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,KDT2YLB34NT6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-27,32129345.5,32953325.16,2017-07-11,2019-01-11,2019-01-11,541512,AZ13,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,,0.0,FL,False,False,False,,USAspending,O,True,False,True,False,False,True,False,True,False,Medium
CONT_AWD_FA800325F0008_9700_47QTCK18D0004_4732,FA800325F0008,47QTCK18D0004,DELIVERY ORDER,BOOZ ALLEN HAMILTON INC,BOOZ ALLEN HAMILTON INC,JCBMLGPE6Z71,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2026-02-27,105747517.38,155325644.6,2025-02-16,2027-02-15,2027-02-15,541512,DA01,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,2.0,609716.42,VA,False,False,False,,USAspending,O,True,False,True,False,False,False,False,True,False,High
CONT_AWD_N6523626FE100_9700_NNG15SD60B_8000,N6523626FE100,NNG15SD60B,DELIVERY ORDER,"ADVANCED COMPUTER CONCEPTS, INC.","ADVANCED COMPUTER CONCEPTS, INC",CGE8ABMZLZN9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-02-27,3344532.18,3344532.18,2026-02-27,2026-12-04,2026-12-04,541519,7B22,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,WOMEN OWNED SMALL BUSINESS,WOSB,3.0,3344532.18,SC,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0003925F7511_9700_N0003920D0054_9700,N0003925F7511,N0003920D0054,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-02-26,502047.42,502047.42,2025-10-01,2026-03-31,2026-03-31,541512,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,45161.2,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_N0003921F5004_9700_N0003917D0013_9700,N0003921F5004,N0003917D0013,DELIVERY ORDER,"RITE-SOLUTIONS, INC.","RITE-SOLUTIONS, INC",VGCPMJFD1NN5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-02-26,6818751.89,7060988.07,2021-04-12,2026-04-11,2026-04-11,541512,DA01,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,COST PLUS FIXED FEE,U,,,3.0,0.0,CT,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_HC102826F0150_9700_NNG15SC69B_8000,HC102826F0150,NNG15SC69B,DELIVERY ORDER,DYNAMIC SYSTEMS INC,DYNAMIC SYSTEMS INC,Z78DJNKYJ2K5,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2026-02-26,1476506.2,1476506.2,2026-02-26,2027-01-31,2027-01-31,541519,7E20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,1.0,1476506.2,CA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6134025F0181_9700_N6134025D0009_9700,N6134025F0181,N6134025D0009,DELIVERY ORDER,"KIKAHA SOLUTIONS, LLC","KIKAHA SOLUTIONS, LLC",KHLFC1HXCKL1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-02-26,635252.08,635252.08,2025-09-26,2026-06-09,2026-06-09,541512,6910,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,,,,0.0,FL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA564123F0003_9700_FA564122D0003_9700,FA564123F0003,FA564122D0003,DELIVERY ORDER,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.","GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC",SMNWM6HN79X5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2026-02-26,87641031.43,96406415.51,2022-10-28,2026-05-01,2026-05-01,541519,DG01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,3000.0,,False,False,False,,USAspending,O,True,False,True,False,False,False,False,False,False,Medium
CONT_AWD_W91RUS22C0017_9700_-NONE-_-NONE-,W91RUS22C0017,,DEFINITIVE CONTRACT,"GC&E FEDERAL, LLC","GC&E FEDERAL, LLC",XJF3KGSUK9F7,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-26,3945591.29,5138358.59,2022-08-01,2026-05-27,2026-05-27,541513,DG01,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,522.65,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC102826F0012_9700_HC102820D0001_9700,HC102826F0012,HC102820D0001,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2026-02-26,58790523.28,326232492.04,2025-12-07,2026-12-06,2030-12-06,541513,DG01,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,,0.0,MD,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_H9224021F0557_9700_W52P1J18DA010_9700,H9224021F0557,W52P1J18DA010,DELIVERY ORDER,"UNIFIED BUSINESS TECHNOLOGIES, INC.","UNIFIED BUSINESS TECHNOLOGIES, INC",G5LHK66N7M25,Department of Defense,DEPARTMENT OF DEFENSE,U.S. Special Operations Command,U.S. SPECIAL OPERATIONS COMMAND,DEPARTMENT OF DEFENSE,2026-02-26,6552488.32,7790661.0,2021-09-30,2026-09-29,2026-09-29,541519,DB02,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,20.0,0.0,CA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0003925F7504_9700_N0003920D0054_9700,N0003925F7504,N0003920D0054,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-02-26,498200.12,498200.12,2025-10-01,2026-03-31,2026-03-31,541512,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,45290.92,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_HC102820F6180_9700_HC102818D0010_9700,HC102820F6180,HC102818D0010,DELIVERY ORDER,GENERAL DYNAMICS ONE SOURCE LLC,GENERAL DYNAMICS ONE SOURCE LLC,D93YKLC3MK67,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2026-02-26,27934966.46,27934966.46,2020-02-10,2022-07-06,2022-07-06,541519,D399,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,-1516.71,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,True,False,False,Medium
CONT_AWD_N0018926F3006_9700_N0017819D7709_9700,N0018926F3006,N0017819D7709,DELIVERY ORDER,"GLOBAL COMMERCE AND SERVICES, LLC","GLOBAL COMMERCE AND SERVICES, LLC",W3BEMK548CF3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2026-02-26,3184902.04,18226497.02,2026-02-26,2027-02-28,2031-08-30,541330,R425,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,38.0,18226497.02,VA,False,False,False,,USAspending,S,True,False,True,False,False,False,False,False,False,Low
CONT_AWD_W91RUS23F0041_9700_W52P1J18DA139_9700,W91RUS23F0041,W52P1J18DA139,DELIVERY ORDER,TEKSYNAP CORPORATION,TEKSYNAP CORPORATION,C2T2JWN1D2K4,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2026-02-26,13072602.56,24381666.24,2023-02-01,2027-01-31,2028-01-31,541519,DB02,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,6.0,0.0,NC,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
